gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,up_down
CHLRE_14g627400v5,57.15112949084492,-2.3164003619592974,0.34292432829121766,-6.754844059917987,1.4298896285172533e-11,2.497914180495553e-10,DOWN
CHLRE_14g628500v5,16.61276029685112,3.3331710920650237,0.7130369092820418,4.674612279778335,2.945094770590655e-6,1.9318027883252348e-5,UP
CHLRE_14g628850v5,93.0103415093212,2.320593203514847,0.3212184542417428,7.224345839633527,5.035196876313629e-13,1.0659233849459314e-11,UP
CHLRE_14g628900v5,294.66210531480755,1.041670441414205,0.1723695133181192,6.043240601902346,1.510491402855519e-9,1.861697587779549e-8,NONE
CHLRE_14g629150v5,47.1718636586119,1.9215630670061603,0.3026772247518678,6.348555193016063,2.173464606251741e-10,3.0792615826200565e-9,NONE
CHLRE_14g629600v5,328.3374610033351,2.3962465772794634,0.30450869027725774,7.869222303960063,3.568525772730661e-15,1.0288209531136597e-13,UP
CHLRE_14g629750v5,800.7165902641925,-1.013181418222544,0.13732900893823208,-7.377766912147843,1.6096644916768166e-13,3.656332938325397e-12,NONE
CHLRE_14g629840v5,43.598081156161655,-1.837664514743161,0.41014828379165275,-4.4804881243308055,7.44725237566091e-6,4.430470379762773e-5,NONE
CHLRE_14g630000v5,36.48941073288609,-1.3404879931159401,0.46469736618352725,-2.884647279422128,0.003918524212898023,0.011708712229552689,NONE
CHLRE_14g630350v5,76.29580654088561,-1.5301660544243143,0.23069040914293254,-6.6329851340991155,3.2896495332341774e-11,5.350060202422566e-10,NONE
CHLRE_14g630500v5,383.2547185258827,-2.4342201130525454,0.24451577409942565,-9.955268211296406,2.3917706558177408e-23,1.8176354785755927e-21,DOWN
CHLRE_14g630600v5,31.6295731041489,1.2632714946705024,0.34981345690364374,3.611271864302439,3.0469904751931153e-4,0.0012379384066619774,NONE
CHLRE_14g630775v5,100.61328060675821,-2.0060224748831095,0.25294608334661006,-7.930632680065152,2.1803222604868205e-15,6.44367283112691e-14,DOWN
CHLRE_14g630787v5,358.2576011864272,-1.0737089565301847,0.1575325346612828,-6.815791790812042,9.374598725656593e-12,1.6731223764589057e-10,NONE
CHLRE_14g630799v5,90.11198129386032,-2.2121538008515618,0.2401048364127198,-9.213282972147455,3.162998063034747e-20,1.6990554090392838e-18,DOWN
CHLRE_14g630835v5,4606.302893514502,-1.0666652119936422,0.1519910034725642,-7.017949665594419,2.2514761840825354e-12,4.441279156902523e-11,NONE
CHLRE_14g630859v5,2657.4764278998596,-1.0478524973705845,0.11502933645439872,-9.109437032925827,8.281055096425488e-20,4.267589987348523e-18,NONE
CHLRE_14g631000v5,378.4274807644228,1.3178495218662447,0.2871950099513628,4.588692269024541,4.460313779723275e-6,2.796769374198347e-5,NONE
CHLRE_14g631250v5,90.57416116214982,-1.3583644441125458,0.25318896769156246,-5.365022246021873,8.093924299870235e-8,7.32986851340802e-7,NONE
CHLRE_14g631350v5,202.4298605096964,-1.297228014592055,0.20401430862289419,-6.3585148676502286,2.0371367087751768e-10,2.898569582779244e-9,NONE
CHLRE_14g631400v5,95.5525870419241,-1.3730722006828193,0.2605237534860653,-5.270429979261991,1.3610454110535543e-7,1.17574645750048e-6,NONE
CHLRE_14g631550v5,73.92923597866356,-1.4694861703415738,0.25777380962017543,-5.7006806568395465,1.1932999530157933e-8,1.2646985556030493e-7,NONE
CHLRE_14g632350v5,686.0209480931239,-1.403982816733412,0.29391278754040706,-4.77686877281715,1.7804588086911586e-6,1.2198398925685873e-5,NONE
CHLRE_14g632450v5,817.9590066586193,-1.050887111667664,0.18215711025954937,-5.76912485145538,7.968425429707256e-9,8.662314025135291e-8,NONE
CHLRE_14g632550v5,488.845459986457,-1.0008711880349426,0.15099755224922454,-6.628393461524358,3.393599166433334e-11,5.513679197404149e-10,NONE
CHLRE_14g632847v5,167.2727851882049,1.2912784984824686,0.20602640350909204,6.2675389003016,3.667990103950934e-10,5.011501640783335e-9,NONE
CHLRE_14g633050v5,291.000522045318,-1.142283475197273,0.24388836176052076,-4.683632572508342,2.8183502403238833e-6,1.8583066994929974e-5,NONE
CHLRE_14g633789v5,363.6645436820207,2.3692727226967,0.24962134572440034,9.491466828772507,2.2780578885733555e-21,1.3913871348319705e-19,UP
CHLRE_14g633850v5,15.796547196474169,1.10030811145905,0.43742118648210254,2.515443114011283,0.011888286065364915,0.030395306279679506,NONE
CHLRE_14g633903v5,31.705627566267182,2.1503123609592594,0.3569118831610487,6.024770993654413,1.6934923480008863e-9,2.0686949859913048e-8,UP
CHLRE_14g634150v5,333.6438250330402,1.073237281487778,0.2388597255061126,4.493169701228318,7.017082213324154e-6,4.2003158903785344e-5,NONE
CHLRE_15g634650v5,215.31605589272195,-1.5494898564011677,0.17853012067528012,-8.679150893643659,3.987344004984601e-18,1.699103100418632e-16,NONE
CHLRE_15g634750v5,6318.073323347424,-2.1364278433398187,0.25662139792051764,-8.325213176500295,8.417711775728503e-17,3.0243242896195803e-15,DOWN
CHLRE_15g634800v5,82.34822305323476,1.1601582168653264,0.21608448073024403,5.369002960993052,7.917311979408464e-8,7.189669154869217e-7,NONE
CHLRE_15g635400v5,147.46316015692065,1.138281735806186,0.26333936737733105,4.322489824224331,1.542782010226881e-5,8.50903616409749e-5,NONE
CHLRE_15g640750v5,542.0840670100763,-1.2198957259272245,0.16118993304841547,-7.568063978045162,3.7882742060695864e-14,9.479883146023301e-13,NONE
CHLRE_15g635998v5,26.40601767927862,-1.5484507094806663,0.37559873911749764,-4.122619562352333,3.745880710850406e-5,1.9083509052404712e-4,NONE
CHLRE_15g636050v5,1732.2041981916327,-1.2957792049349615,0.11822434511087074,-10.96034157533104,5.927521817812908e-28,6.560453845473333e-26,NONE
CHLRE_15g636176v5,142.82810821987766,-1.0938728012071943,0.22208618306060907,-4.925442844450471,8.416951147670869e-7,6.252429791722537e-6,NONE
CHLRE_15g636250v5,118.111123532536,1.1024898380043038,0.23677473431104662,4.656281596988229,3.219714865251901e-6,2.0887615201758106e-5,NONE
CHLRE_15g636550v5,9.43619964312726,-1.6467106939836305,0.6420374998580473,-2.5648201146314875,0.010322930769655918,0.026978676913216443,NONE
CHLRE_15g636800v5,936.3149804138284,1.4699966720994229,0.1978352839645756,7.430406966042724,1.082640608711158e-13,2.5324576281213767e-12,NONE
CHLRE_15g637000v5,118.43697303346622,3.5126266832917867,0.35990926073864066,9.75975632325446,1.6755733224283717e-22,1.1561455924755765e-20,UP
CHLRE_15g637216v5,22.130121761857687,1.8704770000312698,0.5389780389586708,3.4704141260469785,5.196564793274227e-4,0.001988319025658591,NONE
CHLRE_15g637249v5,32.47846555639347,1.1102002660528223,0.32191256215270075,3.448763411494931,5.631598917311933e-4,0.002134958568859565,NONE
CHLRE_15g637315v5,4.2388282132684685,2.7534244779315555,1.0803003924144223,2.548758194725614,0.010810722875481956,0.02807995447150306,UP
CHLRE_15g637401v5,1751.1774074311375,-1.6462862647995862,0.1682682855190095,-9.783699047754325,1.3228549245346893e-22,9.243729051059983e-21,NONE
CHLRE_15g637602v5,5.800446297572437,2.5668799718169564,0.9520852470737351,2.6960610719537406,0.007016480111102911,0.01932667003711343,UP
CHLRE_15g639056v5,92.68712530856851,-1.2810739319866926,0.2721716344302897,-4.7068605612346035,2.5156085108328564e-6,1.674804196695383e-5,NONE
CHLRE_15g640250v5,139.7246751724661,1.027352765229998,0.29696737333650963,3.459480257670763,5.412189511773005e-4,0.0020622092707636005,NONE
CHLRE_15g640251v5,7.642912076818046,1.7017292557817647,0.7307736338960323,2.328668108493732,0.019876654861453364,0.04710244508122251,NONE
CHLRE_15g640200v5,2.731025699462029,2.761106457768476,1.1966443745775266,2.3073742846476675,0.021033963537660662,0.04939072941756542,UP
CHLRE_15g639850v5,60.83583064154014,1.2790428274839156,0.3189173323259674,4.010577970646631,6.057029337811981e-5,2.932662090718068e-4,NONE
CHLRE_15g637850v5,49.544349881228484,1.6982858915787493,0.39707331465024337,4.2770083733142865,1.8942168059819163e-5,1.0278884286754782e-4,NONE
CHLRE_15g641100v5,474.3101751121853,-1.0363167696119857,0.1392363905866838,-7.442858617961735,9.852952266116884e-14,2.3278658427010535e-12,NONE
CHLRE_15g641266v5,70.22096609732512,1.2127241182428605,0.3684495884749377,3.291424814076977,9.968125850147328e-4,0.0035321092263596813,NONE
CHLRE_15g641600v5,1819.2128463537672,-1.6218343772611643,0.18717952748558,-8.664592752463848,4.531298392736217e-18,1.9209676553885076e-16,NONE
CHLRE_15g641650v5,300.7382048615325,-1.7142118498070673,0.16085686599124058,-10.656752754964245,1.6216078528850072e-26,1.5368928219498077e-24,NONE
CHLRE_15g641750v5,649.7105323767738,-1.4278622346812624,0.2687757579491276,-5.312466591393708,1.0815125862899176e-7,9.568253251344974e-7,NONE
CHLRE_15g642050v5,111.65805353572077,-1.0598141223603983,0.2028437825245665,-5.224779922608886,1.7436236688328444e-7,1.4806435593574892e-6,NONE
CHLRE_15g643028v5,4.158020997920566,5.293384966138766,1.3693972713521072,3.865485259009035,1.1086854548047823e-4,5.043493590011441e-4,UP
CHLRE_15g643702v5,683.7796120879316,-1.1666720606278174,0.17769022030961532,-6.565764050463533,5.176673127754478e-11,8.145734034242201e-10,NONE
CHLRE_15g643386v5,9.548843890504733,1.4503793326366978,0.629870549026195,2.302662562774275,0.021297836126502746,0.049882490493134035,NONE
CHLRE_16g695600v5,94.45643448726729,1.034285257697586,0.26109382140622445,3.9613547809252325,7.452570234715348e-5,3.537718357532838e-4,NONE
CHLRE_16g695550v5,75.44385657612385,1.1804573895390242,0.259747456876037,4.544635022557279,5.5030522830161585e-6,3.3761471428281054e-5,NONE
CHLRE_16g695200v5,40.40096580558173,1.0778411706283224,0.3374763264753807,3.1938274956508756,0.0014039998655582498,0.004770937931778508,NONE
CHLRE_16g694500v5,505.46871360143757,-3.294294228026848,0.24681192118752732,-13.347386998879395,1.2267708512755578e-40,2.975099721821356e-38,DOWN
CHLRE_16g694450v5,1687.7457208121575,-1.9184617544107183,0.28834281369278836,-6.653405818723549,2.8638710410017625e-11,4.713382967780446e-10,NONE
CHLRE_16g694250v5,212.29991749345334,1.8142778762519827,0.1960126178450427,9.255923910399765,2.123855551204983e-20,1.1792761580781608e-18,NONE
CHLRE_16g694206v5,88.82306989117295,-1.255473892375629,0.22827228488728718,-5.49989628830998,3.800147030449196e-8,3.6421694347126943e-7,NONE
CHLRE_16g693850v5,542.9897441337337,-1.1804829958074072,0.18668321577739483,-6.3234554370171185,2.5577799157111874e-10,3.5806747529705595e-9,NONE
CHLRE_16g693819v5,3146.1234584367344,7.011692740912582,0.20752738245623994,33.786831684204834,3.078797332645842e-250,1.0154489362532515e-246,UP
CHLRE_16g693800v5,35.197799094082576,1.0966665474255837,0.2989607542585972,3.66826257896373,2.4420431729976885e-4,0.0010167062349382703,NONE
CHLRE_16g693202v5,490.4007479950218,1.0987338379273628,0.31147032679145764,3.5275714680294756,4.1939052691799644e-4,0.0016412361602763834,NONE
CHLRE_16g692901v5,1946.5687330289338,-1.0407058076781373,0.23752304020424841,-4.381494135403555,1.1786821709003825e-5,6.684197964346014e-5,NONE
CHLRE_16g692751v5,1764.5437493446716,1.4822165061423003,0.14710801882925154,10.07570163705835,7.075397601231583e-24,5.691725943507807e-22,NONE
CHLRE_16g692650v5,437.8843147516234,1.048876123097416,0.19410096543473868,5.403765616251264,6.525620398330663e-8,5.995209247290862e-7,NONE
CHLRE_16g692200v5,247.1349456447346,-1.4282162800329432,0.29607074678359296,-4.823902042159098,1.4077657646945295e-6,9.895765228293899e-6,NONE
CHLRE_16g690900v5,351.96091390570496,-1.008685808382935,0.1624948038242409,-6.207495776135457,5.383555543807895e-10,7.194506845456725e-9,NONE
CHLRE_16g647500v5,187.82777281121898,1.0332227291323164,0.3038297349032085,3.4006636297842,6.722249004994506e-4,0.002495084590172505,NONE
CHLRE_16g647700v5,418.49785880492334,1.0090149211527109,0.1693987192154003,5.956449528226301,2.5777667227433773e-9,3.040769028952864e-8,NONE
CHLRE_16g647750v5,54.29678606968527,1.220525781685123,0.2977655406561862,4.098949055674639,4.150303664688726e-5,2.0943285720435062e-4,NONE
CHLRE_16g647800v5,305.87609661925666,-1.0407967432704168,0.14956441600100825,-6.958852721113828,3.430549123106977e-12,6.59361137402764e-11,NONE
CHLRE_16g648100v5,80.63848225335207,1.2679248853122824,0.31097418461802845,4.077267336096347,4.5568089919845646e-5,2.273716704593569e-4,NONE
CHLRE_16g648300v5,82.61568044340561,-2.3749817363776895,0.24859437289241243,-9.553642380334741,1.2521480717286673e-21,7.97265399647778e-20,DOWN
CHLRE_16g648350v5,2914.8413683686176,-1.3630564170118156,0.30038395741776075,-4.537713760512639,5.686737602456068e-6,3.478836916700376e-5,NONE
CHLRE_16g648451v5,227.5134845015007,-1.5256828075041815,0.3100720709852173,-4.920413511144377,8.63615569418772e-7,6.4066056479014705e-6,NONE
CHLRE_16g648700v5,471.96712260801854,-1.2000985200279968,0.1380153793116509,-8.695397034833839,3.4561910197033252e-18,1.4804167819721438e-16,NONE
CHLRE_16g648800v5,176.3656476803094,1.2054575415243314,0.2646186149116422,4.555452540354507,5.2272917371702705e-6,3.220144491508216e-5,NONE
CHLRE_16g649350v5,247.09513782849473,1.0765272454488235,0.16629753339358527,6.473500980323917,9.575779241203638e-11,1.4421385887368876e-9,NONE
CHLRE_16g649433v5,339.27748160775457,-2.419434111897535,0.2205280404019711,-10.971095138230368,5.263102574224973e-28,5.944782503530412e-26,DOWN
CHLRE_16g649600v5,377.63951600788033,1.095102555241016,0.19766507996322483,5.540192306323188,3.021396712106165e-8,2.960537919152868e-7,NONE
CHLRE_16g649650v5,718.1072141128308,1.0058983169359548,0.16487012359908515,6.101155836954418,1.0530417630168159e-9,1.3309550920464447e-8,NONE
CHLRE_16g649900v5,3.803423380165693,2.327518773860709,0.9702220522567861,2.3989547222172294,0.016441947623870006,0.04004492073035597,UP
CHLRE_16g650050v5,204.69365072359082,-1.3904832630011037,0.3209810558693934,-4.331979216763773,1.4777489396967814e-5,8.19695854844925e-5,NONE
CHLRE_16g650400v5,39.26289989273612,1.085628079121396,0.3728669419827998,2.9115696697281237,0.0035961769915529894,0.010869603146572645,NONE
CHLRE_16g650600v5,7805.5944180376155,-1.6788574970460677,0.20841775645541882,-8.055251748212635,7.931539220061188e-16,2.5348645984114157e-14,NONE
CHLRE_16g650625v5,197.43718983860592,2.982889564834361,0.26939172332622574,11.07268452053431,1.7022356092833407e-28,2.0341715530935922e-26,UP
CHLRE_16g650650v5,270.0695895929658,-2.01165668864619,0.20080106762386246,-10.018157335768729,1.2684572652047744e-23,9.913805099759212e-22,DOWN
CHLRE_16g651250v5,187.64525168185423,-1.37265163537066,0.3050918292089411,-4.49914256612426,6.822809196436329e-6,4.095920875807481e-5,NONE
CHLRE_16g651300v5,340.16515089778943,-1.7859181462447151,0.24437854890780053,-7.30799881669855,2.711501795081666e-13,5.994018244328654e-12,NONE
CHLRE_16g651350v5,1430.2140269010756,-1.217060517188758,0.13527829847710374,-8.996716627055664,2.3256886395866135e-19,1.146709198643274e-17,NONE
CHLRE_16g651500v5,397.8180530189056,1.3139629485998618,0.21180042745079566,6.20377854952684,5.512333896416915e-10,7.3428027694516434e-09,NONE
CHLRE_16g652050v5,19.650237019133662,-1.4268939472144335,0.4228576589762329,-3.374407243016576,7.397484150298913e-4,0.002712739851513884,NONE
CHLRE_16g652200v5,179.37800158270463,-1.4757008367643967,0.17201268949875947,-8.579023100357018,9.568226139406864e-18,3.829845079246568e-16,NONE
CHLRE_16g652250v5,270.95190944088154,1.6562183192850304,0.21531747032622783,7.691982990398742,1.4487188225958754e-14,3.834802905847284e-13,NONE
CHLRE_16g652300v5,354.0708406294797,1.1425357041511417,0.2534435922977857,4.508047308644165,6.542698958069356e-6,3.946439228877899e-5,NONE
CHLRE_16g652483v5,47.4940443305935,5.230442294262997,0.6566696772731179,7.9651040321869235,1.6508483326816976e-15,4.9637734439844444e-14,UP
CHLRE_16g652750v5,1481.3223313300675,-1.7649221783046476,0.20649886137278478,-8.546885762815412,1.2645424441485679e-17,5.012877270782219e-16,NONE
CHLRE_16g652850v5,267.52262101683465,1.2759934848103915,0.27742562150340133,4.59940750207438,4.236942662743459e-6,2.6771433022789285e-5,NONE
CHLRE_16g653250v5,4.575143480698442,3.4632791966730068,1.0942663863987259,3.1649324512935064,0.0015511895843574263,0.0052024949025093175,UP
CHLRE_16g653258v5,15.788708490658673,2.1061315806454735,0.531097851156455,3.9656187199014528,7.320580385431143e-5,3.4840892102783546e-4,UP
CHLRE_16g653338v5,11.608466668468877,1.88958499479467,0.5732351721240223,3.296352154724115,9.79491533079622e-4,0.003478956466081423,NONE
CHLRE_16g653800v5,202.8039596877645,1.060420270735407,0.24327423086335043,4.358950255323407,1.3068781209718606e-5,7.343007527409523e-5,NONE
CHLRE_16g653900v5,554.4305286958272,-1.5600368861631728,0.1910274625103134,-8.166558177879518,3.173124084574465e-16,1.0635770178601117e-14,NONE
CHLRE_16g654600v5,402.41098649794435,-1.5467080704057639,0.252137891757107,-6.134373773124748,8.549529496895752e-10,1.0972007076522011e-8,NONE
CHLRE_16g654700v5,414.9824942234013,-1.6852416981692027,0.2529534721885385,-6.66225959892383,2.6964917400150135e-11,4.4691301793555367e-10,NONE
CHLRE_16g654950v5,76.03189706897854,-1.0542352458166402,0.23976381346249698,-4.396973966138305,1.0977050522198103e-5,6.265923854675282e-5,NONE
CHLRE_16g655283v5,6.782297369771164,2.326772506927322,0.8030148708604186,2.8975459750007113,0.0037609461030290513,0.011293110376010941,UP
CHLRE_16g655316v5,99.47056560940146,1.4352188608745533,0.3817265718972647,3.7598086340733397,1.7004337996913378e-4,7.396954310395635e-4,NONE
CHLRE_16g655350v5,155.1182950075101,1.4540920962474162,0.35812502727663265,4.060291757057813,4.90114335035992e-5,2.4278989183173756e-4,NONE
CHLRE_16g656050v5,316.0139245134072,1.0698626999095753,0.17299737967476275,6.184271125498725,6.239005914826129e-10,8.224416190359528e-9,NONE
CHLRE_16g656150v5,1502.9978752023499,-1.0026406783540431,0.22664039360522867,-4.423927537385427,9.692254093542732e-6,5.610212785419908e-5,NONE
CHLRE_16g656650v5,294.0731818825808,-1.5055398420881612,0.17466781021428296,-8.619446480958116,6.727853715813397e-18,2.78067758464859e-16,NONE
CHLRE_16g656750v5,420.1740165722181,1.8132634994696533,0.24583077785401392,7.376063791924605,1.6303791845896656e-13,3.698292040311991e-12,NONE
CHLRE_16g657250v5,2614.3957537999554,1.435102603110372,0.21955280164651042,6.536480483728692,6.298335234996286e-11,9.780211521687735e-10,NONE
CHLRE_16g657750v5,59.309574042747116,1.1185298861162327,0.3671207342855998,3.0467630445685416,0.0023131998311546245,0.00742159113143403,NONE
CHLRE_16g658400v5,16.75040266688357,4.205409163492639,0.7708817805445717,5.455323072393571,4.888388412428132e-8,4.5769317489311407e-7,UP
CHLRE_16g658850v5,771.9467119793256,-2.5881202303758504,0.2733213554095253,-9.469147504036027,2.8213681377433507e-21,1.7168701830083244e-19,DOWN
CHLRE_16g659050v5,162.59953550315447,-1.4345193562736078,0.18069855387810255,-7.938742870301665,2.0424067680960035e-15,6.046917416996623e-14,NONE
CHLRE_16g659400v5,3726.8251390381056,-1.0900991625881755,0.16525396614125473,-6.596508320147593,4.209538898283268e-11,6.710465668440624e-10,NONE
CHLRE_16g659667v5,310.3064066350428,1.1141154730144016,0.17613426520229958,6.325376108588415,2.526165189241161e-10,3.542431133994557e-9,NONE
CHLRE_16g659700v5,22024.397593187918,1.0142662265906284,0.1958944405116282,5.177616189319176,2.2473897996537032e-7,1.8558690628988092e-6,NONE
CHLRE_16g659750v5,226.99293442141973,1.6117023781953996,0.2509659941769389,6.421995073400658,1.3449977662961395e-10,1.9857079824520713e-9,NONE
CHLRE_16g659800v5,52.95393280071242,-1.8636337130904732,0.44611016122610575,-4.177519086246305,2.947059412550566e-5,1.5408990733155163e-4,NONE
CHLRE_16g659850v5,106.27972818727545,-1.5865819185150576,0.26677394730153814,-5.947289585672033,2.726188657246778e-9,3.204388962698262e-8,NONE
CHLRE_16g659950v5,5608.830420186095,-1.4052711155181072,0.17953684460605893,-7.827201812539167,4.988479907642947e-15,1.399065002669045e-13,NONE
CHLRE_16g661000v5,1632.9856180035235,-3.3367528117868184,0.24374328322243707,-13.68961953606631,1.1712089946415914e-42,2.971447312405305e-40,DOWN
CHLRE_16g661200v5,5.132527214479809,-2.692633588139566,0.9657995317439482,-2.7879839445329475,0.005303717225268157,0.01521232504202805,DOWN
CHLRE_16g661500v5,707.7819652214451,-1.4229380949424117,0.25404745286506586,-5.601072078837915,2.1303012551480798e-8,2.146047525879474e-7,NONE
CHLRE_16g661626v5,17182.0892713064,-1.017830433845923,0.27410445684183465,-3.713293995920823,0.00020457899921510093,8.683944082512817e-4,NONE
CHLRE_16g661638v5,16630.353362210415,-1.6272805638453633,0.24434519789325074,-6.659760772365528,2.742736532007877e-11,4.53665678529006e-10,NONE
CHLRE_16g661750v5,417.57090215213674,-5.5010504852849165,0.6591341385499061,-8.345874024044965,7.068912752785524e-17,2.57664662087043e-15,DOWN
CHLRE_16g661850v5,309.15232740530666,-3.9846843737530384,0.53247409131696255,-7.483339450183878,7.245740706427253e-14,1.7494803805225744e-12,DOWN
CHLRE_16g662100v5,22.33879320842342,3.2360123987142715,0.48781865824038695,6.633638021118149,3.275124363211282e-11,5.336964019142021e-10,UP
CHLRE_16g662150v5,203.75527654074213,-1.1847970440043916,0.23947213124727007,-4.947536224083686,7.515872032053812e-7,5.644091333360629e-6,NONE
CHLRE_16g662300v5,397.1246203822211,1.3581938170485104,0.2440437803702834,5.565369520943113,2.615974642186692e-8,2.586333202895728e-7,NONE
CHLRE_16g662600v5,440.0937568350171,-2.325941463574713,0.5035145254068515,-4.619412839570613,3.848274918231078e-6,2.4569067625454398e-5,DOWN
CHLRE_16g663250v5,46.04955485572135,-1.3130537234074808,0.3124331301766358,-4.202671216926126,2.6378358821031316e-5,1.3951427688185613e-4,NONE
CHLRE_16g663280v5,40.82872888196378,-1.7107749834868324,0.3456873978542766,-4.948907579812915,7.463117168034076e-7,5.616639699711091e-6,NONE
CHLRE_16g663400v5,2321.4603463059357,-1.5761409093980028,0.22430478218070402,-7.026782461232748,2.1135048663748095e-12,4.184130702447417e-11,NONE
CHLRE_16g663450v5,8773.519155365557,-1.8393119190556293,0.27771219859857404,-6.623086520280329,3.517749777202688e-11,5.692955012350298e-10,NONE
CHLRE_16g663750v5,9.090528721148635,3.6435376728309565,0.9211766015689432,3.9553085332663707,7.643594327329118e-5,3.613833545068362e-4,UP
CHLRE_16g663900v5,1246.5892683264203,-1.560063972775705,0.3139745669218249,-4.968759056093032,6.738273465857272e-7,5.094950377141324e-6,NONE
CHLRE_16g663950v5,2829.5873904516698,1.4898130431560015,0.1541074286925205,9.667366821936394,4.149161494687221e-22,2.792809069750488e-20,NONE
CHLRE_16g664200v5,591.5239139708921,-1.3862960884683848,0.17257143355203072,-8.033172466232154,9.498399915743034e-16,3.01227140404843e-14,NONE
CHLRE_16g664700v5,203.09572837427996,1.0294363461386031,0.18233270104727536,5.6459227567285915,1.6429760516690818e-8,1.6881195057990546e-7,NONE
CHLRE_16g665100v5,294.81022109221016,-1.000875445089919,0.1766295235605996,-5.666524060721536,1.4572337674887721e-8,1.5113988716765622e-7,NONE
CHLRE_16g665550v5,225.41754589295934,1.0311925872465013,0.1583974983392423,6.510157029361541,7.50722856301355e-11,1.1484388333270542e-9,NONE
CHLRE_16g666334v5,2296.2004385433297,-1.4802426170506433,0.12457693811673373,-11.882156034880188,1.4653823423463545e-32,2.346176719187741e-30,NONE
CHLRE_16g666400v5,62.165209819070085,3.07123935150313,0.34798076413136864,8.82588829060587,1.0859438226976438e-18,4.9334158622883874e-17,UP
CHLRE_16g671685v5,798.741015078356,1.0658722439296588,0.11863666707347854,8.984340762620233,2.602899893245793e-19,1.2699533177371708e-17,NONE
CHLRE_16g675602v5,1299.8553194503622,1.244489848391439,0.15024242234211171,8.283212084784251,1.1989662061250311e-16,4.206840788342104e-15,NONE
CHLRE_16g680588v5,537.4060680610714,-1.0153531626368875,0.18184700643605467,-5.5835572030377625,2.356482210197311e-8,2.3555270519039411e-7,NONE
CHLRE_16g682369v5,1801.2199069224012,1.4361735416658956,0.12111566266946368,11.857868008247221,1.9589986774519788e-32,3.1063314605635173e-30,NONE
CHLRE_16g683793v5,284.93952224083455,1.7362839265900376,0.25779718785417416,6.735077062098078,1.638430747110476e-11,2.8174516632532703e-10,NONE
CHLRE_16g685217v5,175.30091920203097,1.422899244228374,0.2900745542935476,4.905288048080352,9.329033085094266e-7,6.877294796883752e-6,NONE
CHLRE_16g688600v5,67.06448549357403,-1.6394097824746754,0.2678945568573135,-6.119608407526775,9.380559456530688e-10,1.1929628264379942e-8,NONE
CHLRE_16g688700v5,570.3494224257175,-1.4853148142115076,0.2161504360211373,-6.871671607760528,6.345389614346226e-12,1.170490158055745e-10,NONE
CHLRE_16g689300v5,191.77783140842598,-1.180135580924507,0.2206666247680539,-5.348047454684032,8.890815708266994e-8,7.977064300600163e-7,NONE
CHLRE_16g690200v5,174.55653233460333,1.1697377950415007,0.19024748246951131,6.1485060399102025,7.821614957217007e-10,1.008492980918418e-8,NONE
CHLRE_16g690350v5,421.9731942585708,-1.0389744517842678,0.14303146601332767,-7.263957230833782,3.7592691532868176e-13,8.082673742744838e-12,NONE
CHLRE_16g690506v5,259.18423456030706,1.1793434182199756,0.2944135624095592,4.005737400709106,6.182430421918115e-5,2.987238795424894e-4,NONE
CHLRE_16g670650v5,42.6524831718039,-1.582627631254155,0.3239524233275395,-4.885370558423029,1.03234510212379e-6,7.529590039417701e-6,NONE
CHLRE_16g670151v5,6.74885752395196,2.939505920840522,0.9541945590853373,3.080614841964982,0.0020657367466667864,0.0066966905227603644,UP
CHLRE_16g669500v5,236.4120879541533,-1.5648681967591522,0.19548766748047902,-8.004945871664342,1.1951923269041852e-15,3.6909956297709586e-14,NONE
CHLRE_16g669452v5,12.921207645639697,2.1767618565319498,0.7267385230756668,2.9952476543001545,0.0027422209636972466,0.008600602113414091,UP
CHLRE_16g668900v5,3123.1891902077036,-1.3265155088564617,0.2070962086788558,-6.405310446380455,1.5006371906325324e-10,2.1861314408764214e-9,NONE
CHLRE_16g668850v5,58.85048781213882,-1.4926564066010297,0.28388801931884716,-5.257905600181603,1.4570527546866006e-7,1.2547966006461413e-6,NONE
CHLRE_16g668700v5,733.2292627336517,-3.517081626359596,0.32009907358106243,-10.987478304803416,4.3902089062701865e-28,4.9930300050552856e-26,DOWN
CHLRE_16g668600v5,628.5969134338238,-1.1501469598791576,0.20809431194372885,-5.527046602745061,3.2566647639463414e-8,3.172218465578211e-7,NONE
CHLRE_16g668300v5,1448.420269550324,-1.2709191382842369,0.19706435685505405,-6.449259310850571,1.1239810757931725e-10,1.6774273231588424e-9,NONE
CHLRE_16g671300v5,19.434986788030105,1.8575043078138553,0.4348074681879258,4.2720156476499005,1.937139795693572e-5,1.0494537572530453e-4,NONE
CHLRE_16g671200v5,99.6866781392733,-2.9123873499105444,0.30325011511545236,-9.603911770327771,7.696663748487685e-22,4.9970740896185206e-20,DOWN
CHLRE_16g671100v5,107.60990716299116,1.199685124070562,0.2797670630302193,4.2881571228453605,1.801616378273061e-5,9.795732177415448e-5,NONE
CHLRE_16g667450v5,506.531830015416,1.0735216819043574,0.17316190974512205,6.199525539331829,5.663362732088545e-10,7.519687183162012e-9,NONE
CHLRE_16g667300v5,16.72166098253555,1.2421471071191212,0.49296649662184,2.519739405479285,0.011744174557854167,0.030092166350772696,NONE
